60,0.892452,-1.380901,-1.434181,-0.944228,0.561785,-0.658728,0.64636,-0.878316,-0.538373,0.120083,30.502552,-12.82756
61,-1.149263,0.324809,1.920109,-0.650336,-1.435897,0.258327,-1.748365,0.134925,1.39531,-1.576077,70.118484,-30.653129
62,0.409138,-0.508962,-1.291308,-0.002526,0.355313,-1.641096,2.384018,-1.689127,-1.606258,0.651729,27.593824,-6.361463
63,-0.996081,1.397023,0.871416,-0.170468,-0.771349,-0.520638,-1.49848,1.661724,1.620559,-0.769626,63.964957,-34.2575
64,-0.169629,-0.142717,-0.130736,0.734075,0.705736,1.237656,0.462529,0.453688,-0.184832,1.216999,44.32637,-36.409681
65,1.016095,-1.073337,-0.801508,0.815652,1.48133,-0.261514,0.865646,-0.849155,-1.25974,0.755307,36.308182,-25.157463
66,1.146261,-1.791667,-0.943683,-0.056949,0.487941,-0.09717,0.633427,-1.267684,-0.793499,0.432894,34.807526,-23.690096
67,-0.933494,-0.311893,1.957948,-1.572899,-0.677602,-0.317919,-0.838606,0.539741,0.9327,-1.127757,73.054461,-28.582388
68,0.571691,-0.770801,-1.518894,0.779318,0.822226,-0.705956,1.111569,-0.733341,-0.687392,0.520659,35.009796,-23.476311
69,-0.887415,2.406156,0.81169,-1.167091,-1.438756,0.019764,-1.281379,1.262426,0.142253,-0.638869,65.745789,-33.2646
70,0.851752,-0.876715,-0.243794,0.488613,0.665488,-0.739684,-0.342661,0.029187,-1.038476,0.750107,38.464045,-28.389732
71,-0.769028,0.779878,0.869736,-0.706307,-1.118559,2.179781,-0.931214,1.443032,0.942529,-1.330171,56.183921,-38.026947
72,0.724171,0.216689,0.551675,1.384659,0.184606,0.620145,0.768514,0.659917,0.202056,0.29855,46.524088,-41.611099
73,0.419767,-0.373442,-0.92048,1.613092,1.467461,-0.188938,0.444492,-0.456195,0.118903,1.738449,41.636339,-31.918042
74,0.084164,0.017431,-0.7088,0.885644,1.449173,0.413262,1.189088,-0.258724,-0.883119,0.433173,42.475195,-32.980782
75,-0.71465,1.647897,0.461632,-0.466875,-1.286728,-0.849349,-1.239715,1.923349,0.901087,-1.181128,60.788568,-35.823885
76,0.565917,0.106502,0.771399,1.895246,0.153871,1.817791,1.523914,1.158733,0.776602,0.486359,45.497994,-40.770894
77,-0.325045,1.046327,0.241159,0.93275,0.562578,0.621413,0.376378,1.027537,0.800015,0.218729,45.336868,-39.667598
78,0.728122,-0.75998,-1.166908,-0.864122,0.817782,-0.65255,1.607554,-0.798014,-0.886417,0.013003,30.626948,-11.253732
79,0.493617,-0.819349,-1.262427,0.191704,0.302388,-0.672285,0.656203,-0.818326,-0.653924,0.593239,28.441915,-7.780612
80,-0.53086,1.300359,0.69913,-0.285854,-0.634217,1.577959,0.098744,0.940184,1.062341,0.628315,53.088826,-39.331493
81,0.999318,-0.986774,-1.42128,-0.026712,0.66989,-0.856849,1.045145,-1.488646,-1.35326,0.178094,31.106592,-14.779409
82,0.750091,-1.139195,-0.796993,-1.221072,-0.322344,-1.377979,1.07052,-1.814462,-1.203389,0.783237,27.121785,-4.426753
83,-0.872538,-0.188385,1.740516,-1.417891,-0.702383,-0.299395,-1.056543,0.927932,1.969149,-1.675013,73.928226,-27.786976
84,0.856762,-0.501313,-1.16721,0.869454,0.444659,0.62601,0.675689,-0.892835,0.157614,1.943689,41.119475,-30.779684
85,0.523625,-1.512267,-1.31735,-0.197639,1.391561,-1.003783,1.087608,-1.912141,-1.301118,0.729353,30.711834,-14.8797
86,-0.218301,1.312986,0.388165,0.475119,-0.51997,2.050844,-0.66959,0.674515,0.384921,0.937224,50.165279,-40.597377
87,0.72135,-1.947926,-1.714954,-0.176339,0.728239,-1.375343,1.528359,-1.20493,-1.987311,-0.007386,29.633129,-10.332238
88,0.940655,-1.025971,-0.785574,0.858636,1.329607,-0.684526,0.506476,-1.081388,-0.603498,0.748949,33.62307,-21.615289
89,1.693685,-1.066246,-1.304532,0.626157,1.168621,-0.837682,0.589988,-1.037222,-1.29223,1.053099,32.925543,-20.234067
90,-0.773229,1.46008,0.851517,-1.411098,-0.897731,-0.604927,-0.695489,1.520612,1.021208,-1.694741,65.310187,-33.612569
91,0.357857,-1.178598,-0.979685,-0.635944,0.291992,-1.248219,0.834268,-2.106257,-1.290522,0.716055,31.068627,-13.842631
92,-1.234341,0.385512,1.632927,-0.933077,-1.217218,-0.397472,-1.668605,0.35749,1.108522,-2.050026,76.064848,-26.505823
93,1.161815,-0.935633,-1.475491,-1.2016,1.145933,-1.541178,1.362408,-0.924796,-0.936929,0.00786,28.077062,-7.133223
94,-0.727917,0.326179,2.19751,-1.098782,-1.771106,-0.280815,-0.713179,0.511397,1.744361,-1.080769,75.2482,-27.23795
95,-0.559963,0.800601,0.430932,-0.337794,-0.03013,2.459698,-0.250244,0.532655,-0.060239,0.045101,50.968815,-40.468458
96,-1.428509,1.437488,1.103209,-0.421286,-0.642694,-0.096079,-2.129232,1.00756,0.904221,-0.581585,65.381381,-33.208377
97,1.308587,-0.920958,-1.1366,-0.053459,0.721869,-0.853323,1.184607,-1.886879,-1.551417,0.247224,28.840509,-9.013538
98,1.39991,-0.592745,-0.724599,-0.758363,1.781738,-1.280906,0.108752,-0.886677,-1.092342,0.494905,32.082105,-15.372569
99,-1.600552,0.093511,1.619768,-1.02667,-1.124303,-0.052944,-1.888915,-0.148491,0.210554,-1.017721,75.182097,-27.157258
100,-0.883527,0.409605,2.190699,-1.326512,-0.756374,-0.150272,-1.531414,-0.414073,1.064959,-1.804041,78.057406,-24.922719
